id_title,imdb_score,num_critic_for_reviews,num_user_for_reviews,num_voted_users
1917,"6,6",116,254,53126
1918,"5,5",129,126,63969
1919,"5,5",72,59,13194
1920,"7,0",151,96,35833
1921,"6,5",198,260,86251
1922,"5,8",66,194,48095
1923,"5,6",167,316,45102
1924,"5,6",127,150,74622
1925,"5,8",109,185,34942
1926,"7,6",174,660,102123
1927,"6,4",91,261,116762
1928,"6,3",151,235,88714
1929,"4,6",94,144,22243
1930,"6,5",91,41,14612
1931,"7,5",148,364,87331
1932,"7,5",141,409,75973
1933,"5,3",114,292,39768
1934,"7,5",79,159,25019
1935,"3,3",33,261,28377
1936,"5,7",146,114,60202
1937,"3,5",83,50,10161
1938,"9,3",199,4144,1689764
1939,"4,8",71,119,19699
1940,"6,9",62,185,63459
1941,"6,0",175,145,48559
1942,"7,3",322,285,67797
1943,"6,0",67,81,19737
1944,"6,6",112,161,58297
1945,"7,5",216,119,32507
1946,"6,9",48,109,36108
1947,"6,8",44,117,41310
1948,"8,3",12,12,7968
1949,"6,3",162,186,104356
1950,"6,4",213,165,74691
1951,"5,6",298,250,40776
1952,"6,3",119,166,72673
1953,"7,3",251,888,109855
1954,"6,6",92,316,162067
1955,"4,6",58,132,12263
1956,"5,1",73,56,8398
1957,"5,6",28,37,5817
1958,"5,3",19,22,4086
1959,"7,5",86,106,22289
1960,"5,6",287,376,76303
1961,"5,9",233,351,60062
1962,"4,7",86,162,9361
1963,"4,8",160,136,16411
1964,"6,8",126,513,171151
1965,"5,4",50,68,15814
1966,"5,1",52,92,11211
1967,"7,0",260,174,87682
1968,"6,7",111,149,59900
1969,"4,0",231,130,20823
1970,"7,3",99,163,16995
1971,"6,8",159,113,39357
1972,"6,1",159,189,15531
1973,"7,2",7,60,23664
1974,"7,0",199,135,23696
1975,"7,1",119,194,43903
1976,"6,9",120,56,21098
1977,"7,3",180,331,92464
1978,"6,3",58,11,5525
1979,"8,2",317,514,332276
1980,"7,1",44,93,24145
1981,"7,7",22,256,21940
1982,"6,5",143,99,17757
1983,"4,9",72,157,7909
1984,"6,4",70,187,18693
1985,"5,9",264,162,47169
1986,"6,2",20,50,5668
1987,"5,8",190,140,27117
1988,"6,7",142,74,14581
1989,"5,9",27,62,4972
1990,"7,3",355,504,177401
1991,"4,8",21,52,3334
1992,"4,1",31,26,4875
1993,"4,9",87,91,11375
1994,"7,9",126,251,44198
1995,"5,6",285,1033,115650
1996,"5,2",60,173,24790
1997,"4,1",23,20,3229
1998,"6,6",229,300,59462
1999,"2,9",143,471,30628
2000,"7,2",376,181,96480
2001,"6,5",97,128,14982
2002,"6,8",73,35,7100
2003,"7,2",28,57,5841
2004,"6,8",160,69,9264
2005,"7,8",124,131,69676
2006,"6,7",280,212,64944
2007,"6,1",56,22,5385
2008,"7,1",118,48,18395
2009,"5,7",49,17,2395
2010,"2,9",4,24,753
2011,"5,2",16,8,891
2012,"5,3",336,431,80861
2013,"6,2",91,103,34338
2014,"7,3",16,76,5911
2015,"6,5",65,26,5900
2016,"4,1",7,11,1084
2017,"7,7",51,143,52846
2018,"6,1",252,128,33107
2019,"7,3",106,219,61621
2020,"7,2",285,962,162130
2021,"5,3",163,163,33958
2022,"6,1",195,488,124941
2023,"5,8",123,56,8885
2024,"5,7",52,38,15310
2025,"6,7",129,318,90374
2026,"6,5",60,113,51459
2027,"7,2",123,404,185258
2028,"7,6",84,170,63274
2029,"4,6",125,418,55398
2030,"6,9",106,275,16469
2031,"6,6",247,243,149835
2032,"6,3",156,263,30119
2033,"6,2",271,268,109620
2034,"5,3",45,50,5431
2035,"7,3",133,385,125421
2036,"5,6",84,140,22844
2037,"6,2",70,100,14637
2038,"5,2",32,150,10895
2039,"5,3",51,101,11709
2040,"5,4",73,59,10100
2041,"4,9",169,68,16437
2042,"5,5",365,374,72552
2043,"6,7",113,248,12821
2044,"3,9",18,37,2265
2045,"7,2",10,47,2541
2046,"5,1",16,50,2919
2047,"6,5",196,157,80574
2048,"8,2",212,330,214091
2049,"7,7",445,553,386217
2050,"7,2",446,2618,316020
2051,"6,1",108,300,119450
2052,"8,8",223,900,837759
2053,"6,8",63,203,172405
2054,"6,8",43,87,83269
2055,"6,7",211,674,181058
2056,"7,1",421,288,188652
2057,"7,1",214,805,193962
2058,"6,1",92,167,19709
2059,"8,0",574,748,355126
2060,"7,5",216,119,32513
2061,"6,6",140,339,53415
2062,"5,4",28,32,4191
2063,"6,1",36,103,14786
2064,"6,1",65,129,30092
2065,"5,6",53,47,3914
2066,"5,8",394,397,72646
2067,"2,8",80,383,30840
2068,"6,7",45,71,20163
2069,"5,1",47,19,3174
2070,"7,2",90,165,17740
2071,"6,0",30,81,14473
2072,"7,2",232,224,60115
2073,"6,7",165,65,32003
2074,"6,3",45,49,4693
2075,"6,2",155,43,8924
2076,"6,8",6,23,1781
2077,"6,2",118,148,17373
2078,"6,9",55,33,6263
2079,"6,8",314,580,209396
2080,"7,1",103,273,136667
2081,"7,1",183,185,53341
2082,"7,0",77,252,154199
2083,"7,1",171,611,247289
2084,"6,4",64,111,64742
2085,"7,0",92,174,26434
2086,"6,2",112,83,44021
2087,"7,5",69,192,54631
2088,"4,8",75,132,47383
2089,"8,1",95,256,171726
2090,"7,3",180,185,52894
2091,"5,8",53,166,48909
2092,"7,6",129,431,121937
2093,"5,6",61,174,15448
2094,"7,0",226,806,208092
2095,"6,6",116,375,62584
2096,"6,5",248,175,52888
2097,"7,4",23,87,13455
2098,"4,6",98,166,41239
2099,"6,4",168,95,59805
2100,"6,0",159,91,28621
2101,"6,4",134,21,2587
2102,"5,9",97,201,33287
2103,"6,4",88,35,15665
2104,"6,6",85,354,31227
2105,"6,9",181,867,128593
2106,"6,9",257,899,263336
2107,"5,8",95,200,25462
2108,"6,4",423,302,60926
2109,"5,3",93,242,18900
2110,"6,5",203,154,82804
2111,"5,7",38,38,7242
2112,"6,7",183,381,56813
2113,"3,9",75,180,35018
2114,"4,1",18,111,2253
2115,"6,2",22,50,1547
2116,"3,8",41,77,8176
2117,"5,1",148,121,26767
2118,"6,4",111,260,31433
2119,"7,8",231,232,59507
2120,"7,8",115,147,21394
2121,"6,1",176,104,29322
2122,"5,8",98,54,16831
2123,"6,3",149,105,48873
2124,"7,7",84,116,9513
2125,"5,4",138,135,34985
2126,"7,3",78,27,5166
2127,"6,8",288,231,83171
2128,"7,3",299,363,133367
2129,"6,5",27,71,12278
2130,"7,2",155,591,69980
2131,"6,7",82,22,6920
2132,"6,3",275,163,67893
2133,"5,9",43,98,19832
2134,"7,8",163,928,162037
2135,"7,4",168,199,89547
2136,"4,8",60,87,25086
2137,"6,3",85,131,22649
2138,"7,8",539,692,533607
2139,"7,5",84,235,52533
2140,"6,0",75,73,6067
2141,"6,8",171,460,237248
2142,"6,6",140,184,80556
2143,"4,6",85,253,13065
2144,"2,9",5,33,4398
2145,"7,1",217,115,45992
2146,"6,1",131,79,15079
2147,"6,7",111,147,11983
2148,"7,1",466,517,149066
2149,"5,8",16,40,2295
2150,"6,7",276,148,39764
2151,"5,8",11,48,7748
2152,"6,8",196,527,77493
2153,"8,5",234,771,661017
2154,"6,6",37,189,200077
2155,"7,7",171,339,139288
2156,"4,7",148,258,24969
2157,"6,4",50,95,84824
2158,"5,5",121,236,30058
2159,"8,6",185,916,887467
2160,"7,0",61,176,114610
2161,"7,1",156,81,47794
2162,"5,7",75,265,51314
2163,"3,7",100,99,17829
2164,"7,5",511,807,300110
2165,"4,6",75,149,22679
2166,"4,9",148,144,35965
2167,"6,9",253,491,186984
2168,"7,1",204,479,210680
2169,"5,8",72,283,81783
2170,"7,0",98,298,44979
2171,"5,4",62,251,98794
2172,"7,3",549,439,205284
2173,"7,1",106,331,58222
2174,"5,8",123,185,62421
2175,"8,1",597,695,439176
2176,"5,7",64,185,28649
2177,"4,4",40,68,7664
2178,"7,9",111,588,357581
2179,"7,6",151,130,44723
2180,"4,8",31,50,7354
2181,"7,8",138,280,82476
2182,"6,7",81,46,4654
2183,"2,7",99,613,50415
2184,"5,8",80,79,13324
2185,"7,5",364,212,61114
2186,"5,4",85,58,11634
2187,"4,1",140,389,25960
2188,"5,9",184,337,62364
2189,"6,3",89,53,13319
2190,"7,0",265,383,141663
2191,"6,8",61,87,18915
2192,"3,5",3,20,1922
2193,"2,3",112,666,89687
2194,"6,9",166,337,113068
2195,"8,1",474,409,195333
2196,"6,1",165,135,40469
2197,"5,0",131,284,38658
2198,"5,5",29,51,5427
2199,"6,2",43,117,49680
2200,"6,2",111,236,28005
2201,"5,9",90,230,18481
2202,"6,3",333,463,79461
2203,"6,7",37,155,19126
2204,"3,5",122,187,39095
2205,"7,5",285,908,243799
2206,"6,6",156,145,54242
2207,"7,5",293,321,99236
2208,"7,2",233,700,136048
2209,"4,8",282,255,35131
2210,"6,6",57,140,42315
2211,"3,5",153,177,50337
2212,"6,7",20,106,9352
2213,"7,6",324,281,136673
2214,"6,3",122,117,12276
2215,"5,5",156,474,75920
2216,"6,3",161,93,55008
2217,"6,5",69,389,90677
2218,"5,6",121,119,23424
2219,"6,9",258,165,55441
2220,"7,6",174,602,143137
2221,"3,9",141,189,26624
2222,"6,1",31,77,9845
2223,"7,3",222,189,152247
2224,"8,3",273,1514,666937
2225,"5,8",91,136,41273
2226,"6,8",190,189,94892
2227,"7,0",427,401,185587
2228,"5,9",93,102,15877
2229,"6,5",292,281,105797
2230,"6,4",180,131,101730
2231,"5,8",94,44,32951
2232,"5,1",112,281,25870
2233,"6,8",20,97,15230
2234,"5,3",84,84,10986
2235,"5,3",120,334,39541
2236,"6,4",90,124,22604
2237,"4,9",103,37,5332
2238,"6,8",59,162,34774
2239,"7,1",86,35,4303
2240,"6,8",190,202,50198
2241,"6,1",114,403,42664
2242,"7,0",6,51,12417
2243,"8,5",290,1040,422432
2244,"5,9",80,100,36983
2245,"6,3",98,76,31323
2246,"5,9",88,125,20539
2247,"5,4",13,34,2061
2248,"7,0",52,185,33597
2249,"6,9",60,219,18366
2250,"7,5",154,231,83786
2251,"8,2",274,760,426359
2252,"5,9",110,97,26100
2253,"5,0",173,220,49888
2254,"7,3",165,592,219091
2255,"6,4",45,32,4180
2256,"6,6",45,76,9105
2257,"7,8",377,354,99353
2258,"6,7",,6,114
2259,"4,0",43,75,3875
2260,"7,6",201,230,68119
2261,"7,7",192,559,189683
2262,"5,8",77,138,13210
2263,"5,2",350,1535,348010
2264,"5,6",81,92,14147
2265,"5,3",81,158,23076
2266,"7,4",222,188,35137
2267,"6,6",27,100,6484
2268,"6,2",155,81,20186
2269,"1,9",111,359,74945
2270,"5,7",107,110,26236
2271,"6,6",34,100,23928
2272,"6,0",151,91,58957
2273,"6,1",289,236,82082
2274,"4,8",76,176,26390
2275,"6,2",150,223,112516
2276,"7,5",67,86,29385
2277,"6,3",36,177,5796
2278,"7,1",149,199,24019
2279,"6,6",156,316,69172
2280,"6,1",64,88,21542
2281,"6,7",210,147,60516
2282,"5,6",113,113,22823
2283,"7,2",390,366,92237
2284,"4,3",5,26,6701
2285,"6,4",248,235,79855
2286,"7,1",137,180,13505
2287,"6,3",214,106,32567
2288,"7,4",104,131,35586
2289,"6,1",81,121,16372
2290,"6,6",175,129,61360
2291,"6,0",20,42,17349
2292,"6,8",69,140,30083
2293,"7,4",168,199,89547
2294,"6,8",166,299,60156
2295,"7,2",160,117,49855
2296,"1,9",32,129,25371
2297,"5,5",72,76,21933
2298,"4,5",53,26,9785
2299,"6,3",76,117,6838
2300,"7,0",15,64,3454
2301,"6,7",401,242,61935
2302,"2,8",31,114,3851
2303,"5,0",65,25,7894
2304,"7,5",26,29,15612
2305,"4,3",45,205,8560
2306,"5,6",260,164,59248
2307,"6,2",129,213,15169
2308,"5,3",58,120,18571
2309,"7,4",103,202,10037
2310,"7,4",45,122,15978
2311,"6,5",345,190,80617
2312,"7,1",232,293,89383
2313,"7,2",116,75,24997
2314,"2,3",148,521,37626
2315,"6,4",79,39,11958
2316,"6,1",167,361,29649
2317,"7,0",350,180,45799
2318,"6,5",25,102,6904
2319,"7,0",99,45,14301
2320,"7,0",231,230,48346
2321,"4,9",119,113,28629
2322,"6,9",182,105,41737
2323,"7,5",245,274,55842
2324,"8,4",174,570,221552
2325,"6,9",69,53,4293
2326,"4,5",26,74,2998
2327,"7,4",168,232,43205
2328,"7,0",27,20,2302
2329,"2,8",28,66,4518
2330,"7,5",146,1137,261317
2331,"7,1",67,33,8087
2332,"6,4",93,138,16215
2333,"6,7",28,83,14015
2334,"5,3",131,61,7976
2335,"6,9",105,79,13727
2336,"6,2",21,46,2613
2337,"6,3",140,67,41249
2338,"6,4",9,25,3843
2339,"6,5",83,66,11391
2340,"6,0",8,16,7147
2341,"5,1",138,75,13026
2342,"5,5",42,81,9868
2343,"7,2",,,18
2344,"5,4",92,36,6147
2345,"5,7",140,62,20821
2346,"5,2",,,118
2347,"6,2",29,29,5154
2348,"6,7",29,118,25450
2349,"5,8",39,11,5203
2350,"7,0",2,1,102
2351,"4,8",2,3,50
2352,"7,2",,1,178
2353,"5,6",64,101,21833
2354,"6,4",120,133,43879
2355,"7,5",143,220,77656
2356,"7,4",160,110,29602
2357,"8,0",92,382,186485
2358,"5,7",286,296,160418
2359,"6,8",43,112,30213
2360,"5,9",69,232,62861
2361,"7,2",242,869,222018
2362,"5,5",149,478,65512
2363,"8,4",253,1320,610333
2364,"8,5",198,809,732212
2365,"5,6",147,536,45317
2366,"4,1",36,59,8346
2367,"5,0",6,6,60
2368,"6,1",181,120,77987
2369,"5,4",97,205,57479
2370,"7,1",167,125,53977
2371,"6,6",,,29
2372,"3,6",47,119,2855
2373,"6,5",308,251,93272
2374,"8,6",246,902,417971
2375,"6,2",23,12,1904
2376,"7,0",29,95,17982
2377,"7,6",252,236,98741
2378,"6,5",102,103,72715
2379,"6,4",134,181,71276
2380,"6,7",30,91,6156
2381,"6,3",136,83,43867
2382,"6,4",102,37,5147
2383,"5,7",10,15,1153
2384,"6,3",31,44,3536
2385,"7,8",63,3,550
2386,"6,0",220,518,80903
2387,"7,7",241,710,143251
2388,"6,2",252,662,78883
2389,"5,7",23,4,625
2390,"7,7",156,648,213226
2391,"6,4",192,287,94292
2392,"6,4",351,397,216581
2393,"6,9",57,213,265818
2394,"7,3",99,204,153468
2395,"7,3",343,1198,297014
2396,"6,2",163,548,131801
2397,"6,6",110,192,58743
2398,"6,7",233,522,96569
2399,"5,7",91,202,59380
2400,"3,1",169,374,24854
2401,"6,3",142,475,49077
2402,"5,7",50,69,10104
2403,"7,1",195,485,107815
2404,"7,0",129,425,183425
2405,"6,1",156,103,13562
2406,"6,6",103,45,18727
2407,"7,8",217,629,290949
2408,"8,3",134,549,270790
2409,"3,9",146,260,27664
2410,"7,0",159,554,245989
2411,"6,7",111,317,35718
2412,"7,3",187,651,65201
2413,"7,5",20,281,65785
2414,"6,3",44,96,27149
2415,"7,8",588,1101,395087
2416,"7,3",415,384,150082
2417,"7,6",279,828,83374
2418,"5,3",97,144,36666
2419,"7,9",60,365,101889
2420,"5,3",27,76,29621
2421,"6,8",212,335,46492
2422,"7,1",110,114,35514
2423,"7,2",45,124,17277
2424,"5,8",190,248,52467
2425,"5,8",77,109,62009
2426,"8,3",151,494,235133
2427,"5,6",111,77,25344
2428,"6,8",64,86,14870
2429,"5,0",134,82,14062
2430,"7,6",450,440,279179
2431,"6,7",128,192,31169
2432,"6,7",68,210,15817
2433,"5,7",97,68,9051
2434,"5,2",54,49,8023
2435,"7,5",99,359,39105
2436,"7,2",412,307,93548
2437,"5,3",107,80,28209
2438,"6,5",192,105,64646
2439,"5,0",25,41,1400
2440,"6,1",104,213,23728
2441,"7,4",120,149,27629
2442,"4,4",146,109,19586
2443,"7,5",124,287,46396
2444,"5,7",107,48,8895
2445,"5,5",11,35,7470
2446,"7,1",93,112,10680
2447,"5,9",38,118,29591
2448,"6,7",60,102,10832
2449,"7,0",184,82,15352
2450,"7,9",148,420,142416
2451,"6,9",217,111,31898
2452,"7,3",160,165,37635
2453,"7,3",209,192,194489
2454,"3,5",40,54,2541
2455,"7,8",85,224,30618
2456,"7,4",83,53,6091
2457,"6,7",263,156,31359
2458,"6,4",128,155,25165
2459,"7,1",186,119,27882
2460,"6,7",14,44,12854
2461,"7,8",292,193,52958
2462,"4,0",15,6,436
2463,"5,9",70,100,10082
2464,"7,2",79,180,26730
2465,"7,2",103,56,13359
2466,"5,1",97,93,14324
2467,"7,7",108,36,10111
2468,"5,5",59,20,2541
2469,"6,2",10,42,899
2470,"7,2",184,419,49669
2471,"5,2",23,50,4510
2472,"6,7",112,90,14325
2473,"6,3",45,49,4693
2474,"5,0",59,95,30215
2475,"6,2",195,140,48162
2476,"7,6",256,555,422606
2477,"4,1",44,45,9544
2478,"5,3",59,34,5693
2479,"6,2",97,108,67653
2480,"6,5",142,247,45900
2481,"8,1",187,609,264533
2482,"6,3",193,376,140780
2483,"4,4",40,17,1633
2484,"4,6",46,101,13133
2485,"6,0",38,67,4387
2486,"7,6",239,1109,268581
2487,"8,4",250,1076,488537
2488,"7,9",82,258,66959
2489,"5,6",140,419,105585
2490,"6,5",129,147,106820
2491,"7,5",285,835,149966
2492,"6,3",91,177,54710
2493,"7,9",318,1191,157857
2494,"7,9",283,841,149414
2495,"5,1",52,48,3407
2496,"6,7",56,64,11600
2497,"6,7",186,482,121058
2498,"5,6",178,279,67978
2499,"5,6",140,207,62272
2500,"6,8",469,665,264186
2501,"6,2",63,239,48458
2502,"5,6",148,129,64190
2503,"6,4",265,855,129719
2504,"5,6",75,117,11815
2505,"7,4",113,83,23480
2506,"4,9",62,30,7991
2507,"6,0",54,92,8522
2508,"7,2",223,250,213898
2509,"4,9",50,107,12993
2510,"7,5",125,416,50656
2511,"4,8",81,271,10885
2512,"3,1",37,112,9104
2513,"5,8",44,37,2045
2514,"6,7",197,138,52852
2515,"6,8",15,50,4550
2516,"6,5",543,789,125016
2517,"5,9",112,75,15033
2518,"5,5",153,217,22639
2519,"3,6",94,259,33570
2520,"3,3",62,18,4600
2521,"7,4",157,419,88590
2522,"6,7",35,64,3222
2523,"3,0",21,28,4081
2524,"7,6",236,645,295375
2525,"6,4",50,27,1275
2526,"6,9",106,113,16234
2527,"6,6",106,39,13762
2528,"5,5",173,238,32671
2529,"6,6",41,39,10706
2530,"5,2",41,71,3701
2531,"4,1",145,108,16268
2532,"6,8",31,115,55895
2533,"6,5",105,97,13239
2534,"7,6",236,645,295375
2535,"7,4",114,219,119150
2536,"7,7",69,196,78392
2537,"7,1",150,151,46204
2538,"6,3",72,50,37700
2539,"7,6",158,469,56665
2540,"8,0",96,491,277451
2541,"7,3",84,438,288451
2542,"7,6",114,273,149108
2543,"7,8",79,154,26310
2544,"6,5",103,302,132963
2545,"6,4",67,267,35312
2546,"8,0",576,583,190030
2547,"4,8",178,230,42182
2548,"7,8",487,377,237848
2549,"5,9",196,366,56269
2550,"5,4",24,30,1449
2551,"3,3",56,307,18254
2552,"8,2",406,1083,467234
2553,"6,6",3,57,7210
2554,"5,4",51,53,7392
2555,"6,4",41,81,9566
2556,"4,8",138,115,29147
2557,"5,9",78,205,41664
2558,"5,5",40,72,28736
2559,"7,9",285,687,352695
2560,"4,9",124,125,16582
2561,"7,2",275,365,198111
2562,"6,6",34,54,18041
2563,"6,7",81,46,4654
2564,"5,3",67,134,13661
2565,"7,2",103,171,25549
2566,"5,1",300,294,92712
2567,"5,6",84,148,11768
2568,"7,6",64,91,24256
2569,"3,1",169,374,24854
2570,"7,2",158,361,113963
2571,"5,7",46,95,8215
2572,"5,2",15,55,21079
2573,"7,7",68,261,178731
2574,"7,0",111,302,51996
2575,"3,6",21,20,2385
2576,"4,9",42,90,5237
2577,"6,0",65,123,8217
2578,"6,6",109,148,21613
2579,"6,8",42,194,30682
2580,"7,2",112,316,98629
2581,"7,2",146,88,24104
2582,"2,8",36,62,8687
2583,"6,6",230,70,20616
2584,"6,7",64,78,5321
2585,"7,0",393,212,92640
2586,"4,4",75,150,18271
2587,"7,1",78,49,30587
2588,"6,2",67,42,5664
2589,"7,3",216,192,45449
2590,"5,1",54,42,7444
2591,"8,1",84,304,155249
2592,"6,7",69,43,12817
2593,"6,6",208,132,21370
2594,"4,5",32,40,5312
2595,"8,1",20,79,19164
2596,"6,6",78,180,8624
2597,"6,5",21,26,1033
2598,"5,9",40,24,3299
2599,"6,6",40,91,29392
2600,"6,5",251,352,61912
2601,"7,3",94,175,126464
2602,"7,5",102,305,311075
2603,"5,9",21,42,36918
2604,"7,4",94,194,77366
2605,"6,9",173,388,219171
2606,"7,9",287,1641,217740
2607,"8,4",176,2715,822500
2608,"8,0",479,636,503631
2609,"6,0",27,79,87538
2610,"7,3",20,68,18058
2611,"6,8",60,36,6723
2612,"7,8",70,199,60988
2613,"5,7",43,25,2659
2614,"6,1",1,1,62
2615,"8,1",454,608,467613
2616,"6,1",25,60,18140
2617,"7,5",46,84,12974
2618,"6,2",111,103,32002
2619,"6,2",393,304,134869
2620,"7,9",318,1191,157857
2621,"7,4",55,183,71183
2622,"6,6",157,162,77724
2623,"7,3",280,421,85333
2624,"7,5",109,306,189413
2625,"5,6",41,100,9811
2626,"7,3",27,132,36624
2627,"6,4",462,509,139749
2628,"5,0",152,468,34711
2629,"5,4",69,99,29008
2630,"8,2",140,1026,232577
2631,"7,1",130,218,67604
2632,"5,3",66,172,27580
2633,"6,5",238,122,64747
2634,"6,2",198,181,29867
2635,"6,4",154,502,92074
2636,"7,2",19,59,13442
2637,"6,9",131,207,69576
2638,"5,7",97,393,80305
2639,"7,7",355,336,181025
2640,"5,4",138,172,39782
2641,"5,6",102,193,26846
2642,"7,7",419,388,265507
2643,"5,1",37,87,15939
2644,"6,8",78,240,27044
2645,"8,4",181,559,192775
2646,"4,9",220,491,36372
2647,"7,1",349,252,86664
2648,"6,6",241,279,67822
2649,"6,1",103,250,38248
2650,"4,1",151,614,26905
2651,"5,8",344,637,229687
2652,"8,1",185,718,294163
2653,"7,6",112,118,47626
2654,"7,8",676,1264,431578
2655,"4,6",74,105,23408
2656,"6,0",65,132,15582
2657,"7,0",274,713,212167
2658,"6,7",50,64,12596
2659,"6,4",96,88,8427
2660,"7,2",68,116,14322
2661,"7,4",111,296,73347
2662,"4,8",128,143,33088
2663,"4,0",160,457,28964
2664,"6,2",93,195,57140
2665,"7,7",278,735,166269
2666,"6,7",81,52,13874
2667,"7,9",58,156,45703
2668,"7,9",153,560,189032
2669,"5,5",25,55,17074
2670,"6,2",46,76,6095
2671,"5,1",161,211,49721
2672,"4,1",108,227,13048
2673,"6,7",69,127,17983
2674,"4,7",78,284,27486
2675,"6,4",129,84,15385
2676,"6,3",135,114,14814
2677,"5,5",96,237,17328
2678,"7,3",417,376,187170
2679,"6,3",172,152,50056
2680,"4,9",88,415,13320
2681,"7,6",388,876,332065
2682,"6,0",45,96,22797
2683,"6,2",414,369,111625
2684,"6,8",291,158,57210
2685,"4,5",97,619,39788
2686,"5,7",37,22,2037
2687,"8,4",68,31,2673
2688,"4,6",90,355,16340
2689,"6,2",81,91,4603
2690,"7,0",221,181,106111
2691,"6,9",230,118,55665
2692,"6,1",57,135,19768
2693,"6,7",119,144,30643
2694,"5,6",97,140,9294
2695,"6,6",119,226,9649
2696,"6,4",42,55,13692
2697,"2,8",24,53,2724
2698,"5,4",208,224,53471
2699,"5,0",42,88,7159
2700,"5,1",44,162,7403
2701,"8,0",230,513,152306
2702,"5,9",46,212,22649
2703,"7,5",18,77,7122
2704,"8,2",249,1028,537419
2705,"7,0",197,200,52421
2706,"6,6",71,125,17261
2707,"6,7",190,118,24150
2708,"5,5",50,89,8055
2709,"4,9",63,132,26598
2710,"6,9",104,141,18966
2711,"7,4",,56,1465
2712,"5,6",49,66,6562
2713,"8,0",300,513,307639
2714,"5,3",43,33,4065
2715,"6,2",132,104,32311
2716,"5,3",97,53,11498
2717,"6,6",242,102,30284
2718,"7,2",218,169,58967
2719,"4,6",49,85,3668
2720,"7,5",172,199,34194
2721,"6,5",68,89,12601
2722,"7,6",223,336,175962
2723,"6,2",59,198,33745
2724,"8,0",252,1768,235992
2725,"5,5",106,190,15388
2726,"6,3",223,108,36145
2727,"7,2",328,320,109873
2728,"7,9",9,39,3828
2729,"6,7",150,162,42792
2730,"5,3",21,62,4996
2731,"6,3",28,71,5917
2732,"6,5",250,436,69569
2733,"5,6",17,13,1933
2734,"7,0",95,83,6690
2735,"8,3",260,413,111841
2736,"7,2",141,157,55928
2737,"6,8",52,144,22345
2738,"6,4",205,87,9427
2739,"6,9",109,111,20730
2740,"8,0",103,172,31589
2741,"6,2",110,72,24570
2742,"6,4",195,201,64777
2743,"5,6",14,29,2699
2744,"6,1",177,209,47574
2745,"6,0",17,15,609
2746,"5,1",62,41,14280
2747,"4,5",19,40,2236
2748,"5,9",50,39,7519
2749,"6,0",25,32,3425
2750,"5,8",39,12,4006
2751,"6,1",136,134,41638
2752,"4,9",26,108,5018
2753,"5,7",4,4,80
2754,"7,1",53,53,9177
2755,"6,6",22,32,695
2756,"8,1",147,609,437418
2757,"5,7",222,135,38202
2758,"6,8",106,506,167750
2759,"7,5",136,73,12937
2760,"6,2",5,13,993
2761,"8,3",131,495,277505
2762,"7,4",140,81,18646
2763,"8,0",418,1017,641997
2764,"6,9",94,201,55101
2765,"6,9",82,271,213476
2766,"9,5",,,10
2767,"5,5",32,62,44096
2768,"5,7",22,20,1554
2769,"7,2",72,173,76842
2770,"6,9",39,97,69733
2771,"5,5",264,268,45603
2772,"5,9",264,162,47169
2773,"7,7",145,376,172493
2774,"5,2",86,162,19505
2775,"7,1",112,275,76477
2776,"6,6",17,57,5563
2777,"5,5",101,426,47814
2778,"7,7",51,143,52846
2779,"5,4",42,43,6352
2780,"6,7",10,31,15730
2781,"5,0",43,160,15047
2782,"6,4",331,350,82327
2783,"6,6",38,78,3135
2784,"5,9",12,31,8904
2785,"5,7",40,33,9693
2786,"4,5",34,53,17262
2787,"3,7",82,252,16294
2788,"5,0",125,747,22207
2789,"4,6",56,123,24038
2790,"6,5",160,215,56338
2791,"4,9",71,20,5721
2792,"6,0",37,106,11729
2793,"6,9",62,157,9323
2794,"5,7",73,122,19805
2795,"6,7",59,75,13548
2796,"6,9",25,39,6011
2797,"5,5",97,55,13866
2798,"4,4",205,673,38985
2799,"5,4",69,99,29008
2800,"7,0",195,270,38142
2801,"5,4",61,104,11693
2802,"5,4",77,32,11233
2803,"8,0",259,175,89906
2804,"7,6",251,320,92781
2805,"5,9",63,112,12519
2806,"6,6",47,114,6782
2807,"6,7",108,59,9334
2808,"3,9",64,181,7277
2809,"5,7",20,27,2427
2810,"6,7",135,79,16444
2811,"6,5",2,8,524
2812,"6,8",262,165,17933
2813,"6,3",129,31,3174
2814,"7,3",69,55,11077
2815,"6,9",50,34,6069
2816,"7,0",57,36,11704
2817,"6,5",116,119,12053
2818,"3,6",45,66,9928
2819,"7,7",87,104,60460
2820,"7,7",357,2254,259837
2821,"5,9",348,491,167089
2822,"6,8",88,248,123390
2823,"7,4",181,378,36542
2824,"5,1",107,96,28159
2825,"9,1",53,37,12590
2826,"7,4",132,314,44795
2827,"7,2",401,284,185845
2828,"6,0",58,59,5602
2829,"7,4",1,2,271
2830,"8,3",192,564,248354
2831,"8,1",157,140,64556
2832,"6,3",454,616,85022
2833,"7,3",62,131,98348
2834,"3,6",4,17,912
2835,"1,6",84,233,74351
2836,"8,0",669,1140,551363
2837,"6,2",492,630,182910
2838,"9,0",149,650,790926
2839,"6,1",101,320,47876
2840,"5,7",102,260,36108
2841,"6,8",63,55,6276
2842,"5,5",106,469,116625
2843,"6,8",50,120,42614
2844,"7,3",275,171,72803
2845,"6,1",90,42,16979
2846,"7,2",133,549,222099
2847,"5,9",49,159,28805
