id_names,Actor,Facebook_likes
3034,Fredro Starr,237
3035,French Stewart,319
3036,Frida Hallgren,24
3037,Fritz Kortner,3
3038,Félix Moati,8
3039,G.J. Echternkamp,8
3040,G.W. Bailey,421
3041,G.W. Krauss,20
3042,Gabourey Sidibe,906
3043,Gabriel Almirón,0
3044,Gabriel Bateman,300
3045,Gabriel Beristain,70
3046,Gabriel Damon,320
3047,Gabriel Hogan,83
3048,Gabriel Iglesias,511
3049,Gabriel Millman,13000
3050,Gabriel Reyes,8
3051,Gabriel Thomson,35
3052,Gabriela Castillo,134
3053,Gabrielle Carteris,330
3054,Gabrielle Reece,52
3055,Gaby Hoffmann,612
3056,Gael Le Cornec,165
3057,Gage Golightly,253
3058,Gaia Weiss,182
3059,Gale Sondergaard,51
3060,Gano Grills,147
3061,Garba Touré,0
3062,Garcelle Beauvais,384
3063,Garrett Clayton,532
3064,Garrett M. Brown,325
3065,Garrett Morris,424
3066,Garrett Ryan,202
3067,Garrick Hagon,110
3068,Garry Cooper,33
3069,Garry Shandling,591
3070,Garvin Cross,36
3071,Gary Cole,989
3072,Gary Coleman,633
3073,Gary Cooper,998
3074,Gary Daniels,551
3075,Gary Dourdan,1000
3076,Gary Farmer,580
3077,Gary Jones,72
3078,Gary Lewis,203
3079,Gary Lockwood,117
3080,Gary McDonald,25
3081,Gary Oldman,10000
3082,Gary Schwartz,91
3083,Gary Stretch,404
3084,Gary Weeks,452
3085,Gastón Pauls,22
3086,Gauhar Khan,20
3087,Gavin MacLeod,284
3088,Gavin Newsom,5
3089,Gaye Brown,30
3090,Gbenga Akinnagbe,338
3091,Gedde Watanabe,448
3092,Gemma Chan,288
3093,Gemma Jones,171
3094,Gen Seto,4
3095,Gena Rowlands,545
3096,Gene Simmons,301
3097,Gene Tierney,535
3098,Genevieve O'Reilly,119
3099,Geneviève Bujold,159
3100,Geneviève Lemon,11
3101,Geoff Bell,405
3102,Geoff Stults,756
3103,Geoffrey Arend,816
3104,Geoffrey Holder,547
3105,Geoffrey Palmer,103
3106,George 'Buck' Flower,133
3107,George Brent,45
3108,George C. Scott,654
3109,George Carlin,769
3110,George Chakiris,271
3111,George Coe,488
3112,George Cole,77
3113,George Coulouris,11
3114,George DiCenzo,54
3115,George Hamilton,341
3116,George Harris,249
3117,George Harrison,704
3118,George Kennedy,3000
3119,George Lazenby,314
3120,George Lopez,453
3121,George Newbern,647
3122,George Newton,68
3123,George Peppard,669
3124,George Raft,102
3125,George Reeves,384
3126,George Sanders,333
3127,George T. Odom,12
3128,George Voskovec,32
3129,George W. Bush,125
3130,George Wendt,412
3131,Georgia Groome,141
3132,Georgina Cates,38
3133,Georgina Chapman,55
3134,Georgina Reilly,98
3135,Gerald McRaney,523
3136,Geraldine Chaplin,382
3137,Geraldine McEwan,269
3138,Gerard Butler,18000
3139,Gerard McSorley,71
3140,Gerardo Taracena,154
3141,Germán Alcarazu,0
3142,Gerry Becker,27
3143,Gerry Bednob,218
3144,Gerry Lopez,52
3145,Gert Fröbe,202
3146,Ghassan Massoud,173
3147,Gia Mantegna,413
3148,Gian Maria Volontè,360
3149,Giancarlo Giannini,451
3150,Gideon Emery,430
3151,Gigi Rice,69
3152,Gil Bellows,261
3153,Gil Birmingham,416
3154,Gilbert Gottfried,560
3155,Gilbert R. Hill,174
3156,Gilbert Roland,85
3157,Gilles Lellouche,92
3158,Gillian Jacobs,837
3159,Gillian White,1000
3160,Gina Bellman,476
3161,Gina Holden,346
3162,Gina Lollobrigida,746
3163,Gina McKee,291
3164,Gina Montana,458
3165,Ginger Jensen,84
3166,Ginger Rogers,610
3167,Gino Salvano,111
3168,Giovanna Mezzogiorno,202
3169,Gitte Witt,9
3170,Giulia Michelini,11
3171,Gladys Cooper,89
3172,Glen Hansard,200
3173,Glen Murphy,37
3174,Glen Powell,571
3175,Glenn Beck,73
3176,Glenn Campbell,46
3177,Glenn Erland Tosterud,4
3178,Glenn Ford,416
3179,Glenn Howerton,424
3180,Glenn Morshower,894
3181,Glenn Plummer,240
3182,Glenn Shadix,217
3183,Glenne Headly,231
3184,Gloria Foster,99
3185,Gloria Grahame,232
3186,Gloria Reuben,186
3187,Gloria Sandoval,358
3188,Gloria Stuart,794
3189,Gloria Votsis,209
3190,Glynis Johns,279
3191,Goran Visnjic,1000
3192,Gordon Currie,39
3193,Gordon Jackson,145
3194,Gordon Jump,70
3195,Gordon Pinsent,149
3196,Goya Toledo,35
3197,Grace Gummer,481
3198,Grace Jones,406
3199,Grace Phipps,596
3200,Graham Beckel,95
3201,Graham McTavish,531
3202,Grant Bowler,600
3203,Grant Heslov,293
3204,Grasie Mercedes,27
3205,Graziella Galvani,0
3206,Greer Garson,284
3207,Greg Aronowitz,20
3208,Greg Ayres,58
3209,Greg Collins,39
3210,Greg Crowe,875
3211,Greg D'Agostino,23
3212,Greg Germann,435
3213,Greg Grunberg,833
3214,Greg Jackson,494
3215,Greg Mottola,99
3216,Greg Nicotero,1000
3217,Greg Speirs,9
3218,Gregg Henry,298
3219,Gregory Alan Williams,367
3220,Gregory Cruz,234
3221,Gregory Itzin,216
3222,Gregory Scott Cummins,37
3223,Gregory Sierra,162
3224,Gregory Smith,694
3225,Greta Gerwig,962
3226,Gretchen Mol,599
3227,Gretchen Mol,600
3228,Gretchen Palmer,73
3229,Grey Damon,629
3230,Grey Griffin,739
3231,Griffin Cleveland,81
3232,Griffin Dunne,165
3233,Griffin Kane,175
3234,Grigoriy Dobrygin,100
3235,Guang Li,10
3236,Guillaume Denaiffe,0
3237,Guillermo Arriaga,289
3238,Guillermo Francella,50
3239,Gulshan Grover,102
3240,Gunnar Hansen,383
3241,Guro Nagelhus Schia,35
3242,Gus Van Sant,835
3243,Gustaf Skarsgård,908
3244,Gustav Fröhlich,23
3245,Gyton Grantley,109
3246,Gérard Jugnot,57
3247,H.M. Wynant,31
3248,Hailu Qin,2
3249,Hakeem Kae-Kazim,242
3250,Hal Holbrook,826
3251,Hal Landon Jr.,195
3252,Hal Linden,221
3253,Haley Bennett,664
3254,Haley Joel Osment,3000
3255,Haley Ramm,353
3256,Haley Ramm,354
3257,Hallee Hirsh,256
3258,Haluk Bilginer,241
3259,Hana Mae Lee,751
3260,Hana Shuan,26
3261,Hanaa Bouchaib,9
3262,Hannah Britland,44
3263,Hannah Murray,1000
3264,Hannah Spearritt,363
3265,Hanne Aagesen,0
3266,Hanno Pöschl,15
3267,Hans Kesting,3
3268,Hans Matheson,627
3269,Hans Weingartner,12
3270,Hansika Motwani,141
3271,Hardy Krüger,111
3272,Harland Williams,503
3273,Harley Jane Kozak,62
3274,Harmony Korine,520
3275,Harold Gould,222
3276,Harold Perrineau,1000
3277,Harold Ramis,11000
3278,Harriet Walter,119
3279,Harris Yulin,141
3280,Harrison Ford,11000
3281,Harrison Gilbertson,174
3282,Harrison Page,44
3283,Harry Carey Jr.,281
3284,Harry Connick Jr.,631
3285,Harry Lennix,748
3286,Harry Shearer,161
3287,Harry Styles,773
3288,Harry Treadaway,260
3289,Haruma Miura,47
3290,Harvey Fierstein,500
3291,Harvey Fierstein,499
3292,Harvey Korman,628
3293,Harvey Weinstein,474
3294,Hassan Johnson,180
3295,Hattie McDaniel,503
3296,Hayden Christensen,4000
3297,Hayley Atwell,2000
3298,Hayley Kiyoko,542
3299,Hayley Lovitt,954
3300,Hayley McFarland,697
3301,Heath Ledger,13000
3302,Heather Berman,0
3303,Heather Bucha,4
3304,Heather Burns,212
3305,Heather Burns,213
3306,Heather Donahue,170
3307,Heather Langenkamp,449
3308,Heather Locklear,695
3309,Heather Matarazzo,529
3310,Heather Morris,892
3311,Heather O'Rourke,887
3312,Heather Sossaman,142
3313,Hector Echavarria,466
3314,Hector Elizondo,995
3315,Hector Kotsifakis,623
3316,Hedy Lamarr,1000
3317,Heike Makatsch,177
3318,Helen Hayes,164
3319,Helen Martin,287
3320,Helen McCrory,563
3321,Helena Mattsson,505
3322,Helmut Bakaitis,30
3323,Henri Garcin,2
3324,Henry Cavill,15000
3325,Henry Czerny,177
3326,Henry Ian Cusick,866
3327,Henry Rollins,898
3328,Henry Silva,251
3329,Henry Simmons,334
3330,Henry Thomas,861
3331,Herbert Grönemeyer,18
3332,Herbert Lom,278
3333,Herbert Russell,701
3334,Herman Koto,3
3335,Hervé Villechaize,387
3336,Hettienne Park,148
3337,Hiam Abbass,224
3338,Hilda Bernard,5
3339,Hill Harper,465
3340,Hill Harper,466
3341,Hiroshi Abe,43
3342,Hiroyuki Ikeuchi,16
3343,Hitoshi Matsumoto,17
3344,Ho-Sung Pak,75
3345,Hoke Howell,23
3346,Holland Taylor,458
3347,Holly Hunter,1000
3348,Holly Valance,816
3349,Holmes Osborne,83
3350,Holt McCallany,273
3351,Homayoun Ershadi,123
3352,Honglei Sun,9
3353,Honor Blackman,387
3354,Hope Davis,442
3355,Hope Olaide Wilson,256
3356,Horatio Sanz,174
3357,Howard Caine,69
3358,Howard Hesseman,322
3359,Howard Keel,244
3360,Howard Morris,161
3361,Hoyt Axton,48
3362,Hristo Shopov,113
3363,Hudson Leick,239
3364,Huell Howser,69
3365,Huey Lewis,215
3366,Hugh Bonneville,518
3367,Hugh Dillon,431
3368,Hugh Ducklow,0
3369,Hugh Griffith,69
3370,Hugh Jackman,20000
3371,Hugh Keays-Byrne,728
3372,Hugh M. Hefner,373
3373,Hugh Mun,18
3374,Hugh O'Brian,247
3375,Hugh O'Conor,163
3376,Hugo Stiglitz,83
3377,Hulk Hogan,844
3378,Humphrey Bogart,2000
3379,Hunter Parrish,2000
3380,Hunter Tylo,140
3381,Hutch Dano,316
3382,Hye-jeong Kang,38
3383,Hye-kyo Song,290
3384,Héctor Jiménez,327
3385,Ian Bohen,394
3386,Ian Gamazon,0
3387,Ian Gomez,155
3388,Ian Hart,261
3389,Ian McDiarmid,1000
3390,Ian McNeice,268
3391,Ian Mune,18
3392,Ian Richardson,140
3393,Ian Somerhalder,16000
3394,Ian Tracey,144
3395,Ian Whyte,473
3396,Ian Ziering,984
3397,Iben Hjejle,123
3398,Iben Hjejle,122
3399,Ice-T,867
3400,Iddo Goldberg,269
3401,Igal Naor,95
3402,Igor Jijikine,65
3403,Igor Zaripov,31
3404,Ike Barinholtz,329
3405,Iko Uwais,1000
3406,Ilene Graff,442
3407,Illeana Douglas,347
3408,Illeana Douglas,344
3409,Imelda Staunton,579
3410,India de Beaufort,231
3411,Indiana Evans,560
3412,Indira Varma,729
3413,Ingrid Bolsø Berdal,467
3414,Ingrid Bolsø Berdal,466
3415,Ingrid Thulin,132
3416,Ingvar Eggert Sigurðsson,63
3417,Ioan Gruffudd,2000
3418,Ion Overman,113
3419,Ione Skye,223
3420,Irene Bedard,752
3421,Irene Dunne,315
3422,Irene Papas,243
3423,Irvin Kershner,883
3424,Irène Jacob,316
3425,Isaac C. Singleton Jr.,312
3426,Isaac Hayes,275
3427,Isaac Hempstead Wright,874
3428,Isaach De Bankolé,177
3429,Isabella Rossellini,812
3430,Isabelle Adjani,572
3431,Isabelle Carré,45
3432,Isabelle Huppert,678
3433,Isabelle Nanty,54
3434,Isabelle Nélisse,250
3435,Isaiah Washington,534
3436,Isiah Thomas,2
3437,Isiah Whitlock Jr.,190
3438,Isild Le Besco,40
3439,Iulia Ciochina,0
3440,Ivan Barnev,12
3441,Ivan Dixon,87
3442,Ivan Okhlobystin,26
3443,Ivan Sergei,613
3444,Ivana Baquero,634
3445,Ivana Milicevic,834
3446,Ivette Alvarez,0
3447,Iván Kamarás,169
3448,Izabella Miko,560
3449,Izabella Scorupco,394
3450,J. Smith-Cameron,54
3451,J.B. Smoove,555
3452,J.D. Evermore,430
3453,J.D. Williams,196
3454,J.J. Abrams,14000
3455,J.J. Cohen,459
3456,J.K. Simmons,24000
3457,J.T. Walsh,263
3458,JJ Feild,794
3459,JR Bourne,457
3460,Jacek Koman,70
3461,Jacinda Barrett,579
3462,Jack Albertson,177
3463,Jack Canfield,2
3464,Jack Carson,110
3465,Jack Davenport,1000
3466,Jack E. Curenton,847
3467,Jack Elam,392
3468,Jack Guzman,30
3469,Jack Hawkins,87
3470,Jack Kao,11
3471,Jack Lord,275
3472,Jack McBrayer,975
3473,Jack McElhone,16
3474,Jack McGee,238
3475,Jack McGraw,150
3476,Jack Nance,158
3477,Jack O'Connell,698
3478,Jack O'Halloran,375
3479,Jack Palance,549
3480,Jack Plotnick,248
3481,Jack Reynor,390
3482,Jack Taylor,39
3483,Jack Thompson,155
3484,Jack Warden,359
3485,Jack Wild,139
3486,Jacki Weaver,401
3487,Jackie Burroughs,86
3488,Jackie Cooper,420
3489,Jackie Gleason,491
3490,Jackie Nova,7
3491,Jackson Nicoll,925
3492,Jacky Ido,80
3493,Jacob Hopkins,77
3494,Jacob Latimore,129
3495,Jacob Pitts,360
3496,Jacob Tremblay,681
3497,Jacob Vargas,399
3498,Jacob Young,111
3499,Jacob Zachar,185
3500,Jacqueline Bisset,522
3501,Jacqueline Lovell,53
3502,Jacqueline MacInnes Wood,682
3503,Jacqueline McKenzie,185
3504,Jacques Brel,27
3505,Jacques Gamblin,52
3506,Jacques Perrin,63
3507,Jada Pinkett Smith,851
3508,Jade Kindar-Martin,6
3509,Jaden Klein,220
3510,Jaime Camil,274
3511,Jaime King,961
3512,Jaime King,960
3513,Jaime Zevallos,228
3514,Jake Busey,660
3515,Jake Cherry,180
3516,Jake Gyllenhaal,15000
3517,Jake Lacy,313
3518,Jake Lloyd,626
3519,Jake McDorman,535
3520,Jake Richardson,77
3521,Jake Ryan,128
3522,Jake Sandvig,172
3523,Jake Short,470
3524,Jake Weary,159
3525,Jake Weber,551
3526,Jake Wood,96
3527,Jaleel White,908
3528,Jamel Debbouze,326
3529,James Arnold Taylor,296
3530,James Babson,366
3531,James Badge Dale,726
3532,James Biberi,174
3533,James Bolam,57
3534,James Brolin,499
3535,James Brown,183
3536,James Buckley,220
3537,James Burnett,236
3538,James Cagney,786
3539,James Callis,541
3540,James Chalke,412
3541,James Coburn,773
3542,James Corden,480
3543,James Cullen Bressack,161
3544,James D'Arcy,613
3545,James DeBello,128
3546,James Deen,461
3547,James Doohan,513
3548,James Drury,356
3549,James Duval,701
3550,James Eckhouse,131
3551,James Fleet,398
3552,James Fox,146
3553,James Frain,1000
3554,James Franco,11000
3555,James Gammon,311
3556,James Gunn,571
3557,James Hall,4
3558,James Hetfield,364
3559,James Huang,85
3560,James Karen,168
3561,James Kyson,449
3562,James Lafferty,972
3563,James Lance,161
3564,James Le Gros,135
3565,James Lew,215
3566,James Lipton,699
3567,James Lorinz,14
3568,James Martin Kelly,394
3569,James Mason,618
3570,James Mason,617
3571,James McCaffrey,235
3572,James Morrison,210
3573,James Nesbitt,773
3574,James Noble,152
3575,James Norton,340
3576,James Patrick Stuart,251
3577,James Pickens Jr.,270
3578,James Ransone,412
3579,James Read,165
3580,James Robertson Justice,68
3581,James Robinson,403
3582,James Russo,383
3583,James Shigeta,403
3584,James Tumminia,443
3585,James Tupper,240
3586,James Urbaniak,119
3587,James Whitmore,288
3588,James Wilcox,683
3589,James With,61
3590,James Wolk,938
3591,Jamey Sheridan,168
3592,Jami Gertz,847
3593,Jami Gertz,848
3594,Jamie Blackley,203
3595,Jamie Draven,34
3596,Jamie Farr,421
3597,Jamie Foreman,466
3598,Jamie Hector,248
3599,Jamie Kennedy,490
3600,Jamie Lee Curtis,2000
3601,Jamie Renée Smith,650
3602,Jamison Stalsworth,53
3603,Jan Cornet,76
3604,Jan Decleir,25
3605,Jan Haley,695
3606,Jan Hooks,367
3607,Jan-Michael Vincent,642
3608,Jane Adams,280
3609,Jane Bradbury,8
3610,Jane Curtin,257
3611,Jane Fonda,949
3612,Jane Goodall,21
3613,Jane Krakowski,624
3614,Jane Wyman,160
3615,Janeane Garofalo,1000
3616,Janel Parrish,517
3617,Janet Hubert,149
3618,Janet Jackson,592
3619,Janet Lee Dapper,4
3620,Janet Leigh,606
3621,Janet McTeer,277
3622,Janette Armand,37
3623,Janine Turner,369
3624,Jansen Panettiere,488
3625,Jaqueline Fleming,357
3626,Jared Burke,16
3627,Jared Gilman,545
3628,Jaroslaw Boberek,2
3629,Jarrod Bunch,862
3630,Jarrod Phillips,115
3631,Jasika Nicole,439
3632,Jasmine Trinca,87
3633,Jason Alexander,700
3634,Jason Bateman,0
3635,Jason Beghe,297
3636,Jason Behr,505
3637,Jason Burkey,245
3638,Jason Cerbone,83
3639,Jason Connery,110
3640,Jason Cope,107
3641,Jason Cottle,17
3642,Jason Dixie,7
3643,Jason Dohring,828
3644,Jason Douglas,175
3645,Jason Evers,16
3646,Jason Flemyng,1000
3647,Jason George,528
3648,Jason Gray-Stanford,140
3649,Jason Hawes,84
3650,Jason K. Wixom,214
3651,Jason Kravits,59
3652,Jason Lewis,948
3653,Jason London,711
3654,Jason Mantzoukas,411
3655,Jason Marsden,1000
3656,Jason Maza,168
3657,Jason Mewes,898
3658,Jason Momoa,11000
3659,Jason Patric,673
3660,Jason Priestley,471
3661,Jason Ritter,782
3662,Jason Robards,372
3663,Jason Scott Lee,533
3664,Jason Spevack,125
3665,Jason Statham,26000
3666,Jason Stuart,990
3667,Jason Tobin,26
3668,Jason Trost,91
3669,Jason Weaver,284
3670,Jason Wiles,260
3671,Jasper Cole,1000
3672,Jasper Johal,0
3673,Jasper Levine,24
3674,Javed Jaffrey,24
3675,Javed Sheikh,4
3676,Javier Botet,1000
3677,Jay Adams,20
3678,Jay Chandrasekhar,422
3679,Jay Hernandez,1000
3680,Jay Laga'aia,125
3681,Jay Leno,241
3682,Jay Mohr,563
3683,Jay O. Sanders,256
3684,Jay Paulson,37
3685,Jay R. Ferguson,204
3686,Jaya Bhaduri,97
3687,Jaycee Chan,187
3688,Jaymes Butler,2000
3689,Jayne Eastwood,90
3690,Jean Arthur,319
3691,Jean Caffeine,0
3692,Jean Harlow,431
3693,Jean Louisa Kelly,320
3694,Jean Marsh,146
3695,Jean Peters,79
3696,Jean Pierre Bergeron,6
3697,Jean Simmons,422
3698,Jean Smart,329
3699,Jean Stapleton,793
3700,Jean-Baptiste Maunier,517
3701,Jean-Claude Dreyfus,17
3702,Jean-Claude Lecas,15
3703,Jean-Hugues Anglade,164
3704,Jean-Louis Blondeau,0
3705,Jean-Louis Trintignant,319
3706,Jean-Marc Barr,236
3707,Jean-Paul Belmondo,710
3708,Jean-Pierre Darroussin,36
3709,Jean-Pierre Léaud,232
3710,Jeanette Branch,95
3711,Jeanne Crain,135
3712,Jeanne Moreau,343
3713,Jeanne Neilson,25
3714,Jeanne Tripplehorn,711
3715,Jeannetta Arnette,103
3716,Jed Brophy,433
3717,Jeff Ament,5
3718,Jeff Anderson,216
3719,Jeff Bennett,283
3720,Jeff Bridges,12000
3721,Jeff Conaway,844
3722,Jeff DeRocker,2
3723,Jeff Delaney,169
3724,Jeff Dowd,18
3725,Jeff Fahey,535
3726,Jeff Garlin,522
3727,Jeff Jacob,0
3728,Jeff Kober,919
3729,Jeff Lima,71
3730,Jeff Marlow,460
3731,Jeff Perry,254
3732,Jeff Seymour,64
3733,Jeffrey Combs,886
3734,Jeffrey Combs,885
3735,Jeffrey DeMunn,745
3736,Jeffrey Dover,2
3737,Jeffrey Falcon,33
3738,Jeffrey Frost,6
3739,Jeffrey Garcia,56
3740,Jeffrey Jones,692
3741,Jeffrey Markle,228
3742,Jeffrey W. Jenkins,18
3743,Jeffrey Weissman,869
3744,Jelena Jovanova,306
3745,Jelena Nik,14
3746,Jemima Kirke,433
3747,Jemima Rooper,212
3748,Jemima West,432
3749,Jemma Curran,47
3750,Jenette Goldstein,604
3751,Jenifer Lewis,578
3752,Jenna Boyd,517
3753,Jenna Boyd,518
3754,Jenna Elfman,739
3755,Jenna Fischer,966
3756,Jenni 'Jwoww' Farley,230
3757,Jenni Rivera,245
3758,Jennie Jacques,177
3759,Jennifer Butler,455
3760,Jennifer Ehle,1000
3761,Jennifer Esposito,911
3762,Jennifer Esposito,912
3763,Jennifer Freeman,389
3764,Jennifer Garner,3000
3765,Jennifer Grey,1000
3766,Jennifer Hale,918
3767,Jennifer Hall,89
3768,Jennifer Hudson,549
3769,Jennifer Jason Leigh,1000
3770,Jennifer Jones,332
3771,Jennifer Lafleur,873
3772,Jennifer Landa,41
3773,Jennifer Lawrence,34000
3774,Jennifer Lee Wiggins,134
3775,Jennifer Rubin,150
3776,Jennifer Saunders,309
3777,Jennifer Schwalbach Smith,92
3778,Jennifer Sky,94
3779,Jennifer Tung,39
3780,Jennifer Ulrich,93
3781,Jennifer Westfeldt,321
3782,Jenny Agutter,659
3783,Jenny McCarthy,750
3784,Jenny McCarthy,749
3785,Jenny O'Hara,189
3786,Jenny Slate,457
3787,Jensen Ackles,10000
3788,Jere Burns,460
3789,Jeremy Brett,453
3790,Jeremy Crutchley,43
3791,Jeremy Davies,769
3792,Jeremy Howard,429
3793,Jeremy Irvine,25000
3794,Jeremy Jordan,773
3795,Jeremy Kemp,42
3796,Jeremy Northam,327
3797,Jeremy Owen,57
3798,Jeremy Renner,10000
3799,Jeremy Sande,413
3800,Jeremy Shada,860
3801,Jeremy W. Auman,3
3802,Jeri Ryan,1000
3803,Jerry Brown,3
3804,Jerry Ferrara,480
3805,Jerry Mathers,282
3806,Jerry Nelson,94
3807,Jerry Stiller,719
3808,Jesper Christensen,100
3809,Jess Harnell,262
3810,Jess Weixler,386
3811,Jessalyn Gilsig,380
3812,Jesse Borrego,674
3813,Jesse Garcia,200
3814,Jesse Hutch,176
3815,Jesse James,235
3816,Jesse Jane,366
3817,Jesse L. Martin,715
3818,Jesse McCartney,1000
3819,Jesse Moss,136
3820,Jesse Tyler Ferguson,648
3821,Jesse Vint,42
3822,Jessica Barden,157
3823,Jessica Bowman,81
3824,Jessica Capshaw,533
3825,Jessica Chastain,0
3826,Jessica Collins,303
3827,Jessica De Gouw,476
3828,Jessica Dublin,30
3829,Jessica Duffy,76
3830,Jessica Hecht,209
3831,Jessica Lindsey,89
3832,Jessica Lowndes,1000
3833,Jessica Mauboy,38
3834,Jessica McNamee,129
3835,Jessica Paré,489
3836,Jessica Raine,259
3837,Jessica Simpson,534
3838,Jessica Szohr,847
3839,Jessica Tandy,509
3840,Jessica Walter,572
3841,Jessica Wesson,26
3842,Jessie T. Usher,116
3843,Jessika Van,921
3844,Jessy Schram,813
3845,Jesuíta Barbosa,9
3846,Jet Li,5000
3847,Ji-hyun Jun,451
3848,Ji-tae Yu,78
3849,Ji-won Ha,80
3850,Jiao Xu,46
3851,Jill Clayburgh,433
3852,Jill Flint,294
3853,Jill Hennessy,419
3854,Jill St. John,175
3855,Jill Talley,27
3856,Jillian Estell,664
3857,Jillian Murray,454
3858,Jim Backus,399
3859,Jim Belushi,854
3860,Jim Broadbent,1000
3861,Jim Byrnes,51
3862,Jim Carter,439
3863,Jim Cody Williams,95
3864,Jim Gaffigan,472
3865,Jim Henson,985
3866,Jim Meskimen,272
3867,Jim Norton,77
3868,Jim O'Heir,485
3869,Jim Parrack,697
3870,Jim Parsons,17000
3871,Jim Rash,424
3872,Jim Siedow,14
3873,Jim Sturgess,5000
3874,Jim Varney,802
3875,Jimi Hendrix,227
3876,Jimi Mistry,183
3877,Jimmy Bennett,87000
3878,Jimmy Fallon,787
3879,Jimmy Jean-Louis,407
3880,Jimmy Nail,40
3881,Jimmy Shergill,327
3882,Jimmy Shubert,82
3883,Jimmy Smits,941
3884,Jin Akanishi,982
3885,Jizelle Jade,33000
3886,Jo Hartley,49
3887,Jo Prestia,9
3888,JoAnna Garcia Swisher,983
3889,JoBeth Williams,296
3890,Joan Allen,805
3891,Joan Baez,136
3892,Joan Chen,643
3893,Joan Fontaine,991
3894,Joan Plowright,330
3895,Joan Rivers,1000
3896,Joanna 'JoJo' Levesque,826
3897,Joanna Cassidy,317
3898,Joanna Kulig,88
3899,Joanna Lumley,973
3900,Joanne Samuel,28
3901,Joanne Whalley,507
3902,Joaquim de Almeida,578
3903,Joaquín Cosio,122
3904,Jodi Benson,570
3905,Jodi Lyn O'Keefe,897
3906,Jodie Whittaker,304
3907,Joe Armstrong,98
3908,Joe Bishop,0
3909,Joe Cassidy,10
3910,Joe Cocker,262
3911,Joe Coffey,98
3912,Joe Cole,233
3913,Joe Cornish,115
3914,Joe Cross,65
3915,Joe Dinicol,192
3916,Joe Don Baker,387
3917,Joe E. Brown,103
3918,Joe Egan,53
3919,Joe Estevez,625
3920,Joe Flaherty,176
3921,Joe Howard,26
3922,Joe Komara,10000
3923,Joe Lev,54
3924,Joe Lo Truglio,833
3925,Joe Mantegna,1000
3926,Joe Marino,0
3927,Joe McQueen,143
3928,Joe Morton,780
3929,Joe Ochman,11
3930,Joe Pingue,30
3931,Joe Simpson,3
3932,Joe Spinell,85
3933,Joe Turkel,413
3934,Joe Viterelli,236
3935,Joel Courtney,1000
3936,Joel David Moore,936
3937,Joel Fuhrman,2
3938,Joel McHale,734
3939,Joel Moody,52
3940,Joel Murray,488
3941,Joel Paul Reisig,431
3942,Joely Richardson,584
3943,Joely Richardson,585
3944,Joey D. Vieira,729
3945,Joey Fatone,261
3946,Joey Lauren Adams,781
3947,Joey Lawrence,786
3948,Joey Slotnick,423
3949,Joffre Soares,3
3950,Johanna Braddy,581
3951,Johanna Mørck,4
3952,Johanna Wokalek,66
3953,Johannes Silberschneider,24
3954,John Abraham,1000
3955,John Amos,982
3956,John Amplas,177
3957,John Arcilla,8
3958,John Ashton,241
3959,John Astin,641
3960,John August,86
3961,John Aylward,219
3962,John Bailey,37
3963,John Beasley,205
3964,John Beck,66
3965,John Bell,130
3966,John Belushi,1000
3967,John Billingsley,323
3968,John Boyega,1000
3969,John Brodsky,233
3970,John Buffalo Mailer,17
3971,John Cameron Mitchell,263
3972,John Carradine,300
3973,John Cassavetes,917
3974,John Castle,67
3975,John Colicos,85
3976,John Considine,44
3977,John Cothran,27
3978,John D'Leo,245
3979,John DeSantis,146
3980,John Diehl,184
3981,John Doe,181
3982,John Doman,616
3983,John Enos III,465
3984,John F. Kennedy,168
3985,John Fiedler,253
3986,John Forsythe,255
3987,John Gallagher Jr.,338
3988,John Garfield,167
3989,John Gatins,61
3990,John Gavin,285
3991,John Gielgud,249
3992,John Gilbert,81
3993,John Glover,409
3994,John Heard,697
3995,John Henshaw,35
3996,John Hensley,268
3997,John Hillerman,258
3998,John Hodgman,57
3999,John Howard,172
4000,John Ireland,86
4001,John Jarratt,457
4002,John Kapelos,510
4003,John Karyus,907
4004,John Larroquette,450
4005,John Light,46
4006,John Lone,165
4007,John Lucas,84
4008,John Lynch,161
4009,John Lyons,5
4010,John Macmillan,21
4011,John Mahoney,385
4012,John McGiver,77
4013,John McGlothlin,492
4014,John McMartin,101
4015,John Meillon,57
4016,John Michael Higgins,957
4017,John Neville,387
4018,John Newton,236
4019,John Patrick Amedori,733
4020,John Ralston,63
4021,John Randolph,67
4022,John Ratzenberger,1000
4023,John Reardon,156
4024,John Reeves,0
4025,John Robinson,375
4026,John Savage,652
4027,John Saxon,506
4028,John Sessions,83
4029,John Simm,472
4030,John Sparkes,7
4031,John Stamos,2000
4032,John Topor,41
4033,John Vernon,187
4034,John Witherspoon,723
4035,John Wood,92
4036,John de Lancie,905
4037,Johnathan Hurley,10
4038,Johnnie Walker,2
4039,Johnny Amaro,29
4040,Johnny Cannizzaro,880
4041,Johnny Depp,40000
4042,Johnny Flynn,102
4043,Johnny Harris,146
4044,Johnny Lever,61
4045,Johnny Lewis,741
4046,Johnny Messner,522
4047,Johnny Nguyen,380
4048,Johnny Pacar,1000
4049,Johnny Walter,507
4050,Johnny Whitworth,448
4051,Joie Lee,53
4052,Jon Brion,45
4053,Jon Favreau,4000
4054,Jon Foo,778
4055,Jon Foster,274
4056,Jon Gries,482
4057,Jon Gunn,16
