id_title,movie_title,language,title_year,color,content_rating,country,Soma de budget,Soma de gross,Soma de duration
2573,Philadelphia ,English,1993,Color,PG-13,USA,26000000,77324422,125
2574,The Thirteenth Floor ,English,1999,Color,R,Germany,16000000,15500000,100
2575,The Cookout ,English,2004,Color,PG-13,USA,,11540112,97
2576,Meteor ,English,1979,Color,PG,USA,16000000,,108
2577,Duets ,English,2000,Color,R,USA,15000000,4734235,112
2578,Hollywood Ending ,English,2002,Color,PG-13,USA,16000000,4839383,112
2579,Detroit Rock City ,English,1999,Color,R,USA,15000000,4193025,95
2580,Highlander ,English,1986,Color,R,UK,16000000,5900000,110
2581,Things We Lost in the Fire ,English,2007,Color,R,USA,16000000,2849142,118
2582,Steel ,English,1997,Color,PG-13,USA,16000000,1686429,97
2583,The Immigrant ,English,2013,Color,R,USA,16000000,1984743,120
2584,The White Countess ,English,2005,Color,PG-13,UK,16000000,1666262,135
2585,Trance ,English,2013,Color,R,UK,20000000,2319187,101
2586,Soul Plane ,English,2004,Color,R,USA,16000000,13922211,92
2587,Welcome to the Sticks ,French,2008,Color,"",France,11000000,,106
2588,Good ,English,2008,Color,R,UK,15000000,23091,92
2589,Enter the Void ,English,2009,Color,Not Rated,France,13000000,336467,161
2590,Vamps ,English,2012,Color,PG-13,USA,16000000,2964,92
2591,Hachi: A Dog's Tale ,English,2009,Color,G,USA,16000000,,93
2592,Zulu ,English,2013,Color,R,France,16000000,,110
2593,The Homesman ,English,2014,Color,R,USA,16000000,2428883,122
2594,Juwanna Mann ,English,2002,Color,PG-13,USA,15600000,13571817,91
2595,Lilyhammer ,English,,Color,TV-MA,Norway,34000000,,45
2596,Ararat ,English,2002,Color,R,Canada,,1554566,115
2597,Madison ,English,2001,Color,PG,USA,,508867,94
2598,Slow Burn ,English,2005,Color,R,USA,15500000,1181197,93
2599,Wasabi ,French,2001,Color,R,France,15300000,81525,94
2600,Slither ,English,2006,Color,R,Canada,15500000,7774730,95
2601,Beverly Hills Cop ,English,1984,Color,R,USA,14000000,234760500,105
2602,Home Alone ,English,1990,Color,PG,USA,18000000,285761243,103
2603,3 Men and a Baby ,English,1987,Color,PG,USA,11000000,167780960,102
2604,Tootsie ,English,1982,Color,PG,USA,22000000,177200000,116
2605,Top Gun ,English,1986,Color,PG,USA,15000000,176781728,110
2606,"Crouching Tiger, Hidden Dragon ",Mandarin,2000,Color,PG-13,Taiwan,15000000,128067808,120
2607,American Beauty ,English,1999,Color,R,USA,15000000,130058047,122
2608,The King's Speech ,English,2010,Color,R,UK,15000000,138795342,118
2609,Twins ,English,1988,Color,PG,USA,15000000,111936400,107
2610,Scream: The TV Series ,English,,Color,TV-14,USA,,,45
2611,The Yellow Handkerchief ,English,2008,Color,PG-13,USA,15500000,317040,102
2612,The Color Purple ,English,1985,Color,PG-13,USA,15000000,94175854,154
2613,Tidal Wave ,Korean,2009,Color,R,South Korea,,,103
2614,Ben-Hur ,English,2016,Color,PG-13,USA,100000000,,141
2615,The Imitation Game ,English,2014,Color,PG-13,UK,14000000,91121452,114
2616,Private Benjamin ,English,1980,Color,R,USA,10000000,69800000,109
2617,Coal Miner's Daughter ,English,1980,Color,PG,USA,,79900000,124
2618,Diary of a Wimpy Kid ,English,2010,Color,PG,USA,15000000,64001297,94
2619,Mama ,English,2013,Color,PG-13,Canada,20000000,71588220,100
2620,Halloween ,English,1978,Color,R,USA,300000,47000000,101
2621,National Lampoon's Vacation ,English,1983,Color,R,USA,15000000,61400000,98
2622,Bad Grandpa ,English,2013,Color,R,USA,15000000,101978840,102
2623,The Queen ,English,2006,Color,PG-13,UK,9800000,56437947,94
2624,Beetlejuice ,English,1988,Color,PG,USA,15000000,73326666,92
2625,Why Did I Get Married? ,English,2007,Color,PG-13,USA,15000000,55184721,113
2626,Little Women ,English,1994,Color,PG,USA,15000000,50003300,115
2627,The Woman in Black ,English,2012,Color,PG-13,UK,17000000,54322273,95
2628,When a Stranger Calls ,English,2006,Color,PG-13,USA,15000000,47860214,87
2629,Big Fat Liar ,English,2002,Color,PG,USA,15000000,47811275,88
2630,The Deer Hunter ,English,1978,Color,R,UK,15000000,,183
2631,Wag the Dog ,English,1997,Color,R,USA,15000000,43022524,97
2632,The Lizzie McGuire Movie ,English,2003,Color,PG,USA,17000000,42672630,94
2633,Snitch ,English,2013,Color,PG-13,USA,15000000,42919096,112
2634,Krampus ,English,2015,Color,PG-13,USA,15000000,42592530,98
2635,The Faculty ,English,1998,Color,R,USA,15000000,40064955,104
2636,What's Love Got to Do with It ,English,1993,Color,R,USA,,39100956,118
2637,Cop Land ,English,1997,Color,R,USA,10000000,44886089,120
2638,Not Another Teen Movie ,English,2001,Color,R,USA,16000000,37882551,99
2639,End of Watch ,English,2012,Color,R,USA,7000000,40983001,109
2640,Aloha ,English,2015,Color,PG-13,USA,37000000,20991497,105
2641,The Skulls ,English,2000,Color,PG-13,USA,15000000,35007180,106
2642,The Theory of Everything ,English,2014,Color,PG-13,UK,15000000,35887263,123
2643,Malibu's Most Wanted ,English,2003,Color,PG-13,USA,16000000,34308901,86
2644,Where the Heart Is ,English,2000,Color,PG-13,USA,15000000,33771174,120
2645,Lawrence of Arabia ,English,1962,Color,PG,UK,15000000,6000000,227
2646,Halloween II ,English,2009,Color,R,USA,15000000,33386128,119
2647,Wild ,English,2014,Color,R,USA,15000000,37877959,115
2648,The Last House on the Left ,English,2009,Color,R,USA,15000000,32721635,114
2649,The Wedding Date ,English,2005,Color,PG-13,USA,15000000,31585300,90
2650,Halloween: Resurrection ,English,2002,Color,R,USA,15000000,30259652,94
2651,Clash of the Titans ,English,2010,Color,PG-13,USA,125000000,163192114,106
2652,The Princess Bride ,English,1987,Color,PG,USA,16000000,30857814,98
2653,The Great Debaters ,English,2007,Color,PG-13,USA,15000000,30226144,126
2654,Drive ,English,2011,Color,R,USA,15000000,35054909,100
2655,Confessions of a Teenage Drama Queen ,English,2004,Color,PG,Germany,15000000,29302097,89
2656,The Object of My Affection ,English,1998,Color,R,USA,15000000,29106737,111
2657,28 Weeks Later ,English,2007,Color,R,UK,15000000,28637507,100
2658,When the Game Stands Tall ,English,2014,Color,PG,USA,15000000,30127963,115
2659,Because of Winn-Dixie ,English,2005,Color,PG,USA,14000000,32645546,106
2660,Love & Basketball ,English,2000,Color,PG-13,USA,15000000,27441122,124
2661,Grosse Pointe Blank ,English,1997,Color,R,USA,15000000,28014536,107
2662,All About Steve ,English,2009,Color,PG-13,USA,15000000,33860010,99
2663,Book of Shadows: Blair Witch 2 ,English,2000,Color,R,USA,15000000,26421314,90
2664,The Craft ,English,1996,Color,R,USA,15000000,24881000,101
2665,Match Point ,English,2005,Color,R,UK,15000000,23089926,119
2666,Ramona and Beezus ,English,2010,Color,G,USA,15000000,26161406,103
2667,The Remains of the Day ,English,1993,Color,PG,UK,11500000,22954968,134
2668,Boogie Nights ,English,1997,Color,R,USA,15000000,26384919,155
2669,Nowhere to Run ,English,1993,Color,R,USA,15000000,22189039,94
2670,Flicka ,English,2006,Color,PG,USA,15000000,20998709,95
2671,The Hills Have Eyes II ,English,2007,Color,R,USA,15000000,20801344,89
2672,Urban Legends: Final Cut ,English,2000,Color,R,USA,14000000,21468807,97
2673,Tuck Everlasting ,English,2002,Color,PG,USA,15000000,19158074,90
2674,The Marine ,English,2006,Color,PG-13,USA,20000000,18843314,92
2675,Keanu ,English,2016,Color,R,USA,15000000,20566327,100
2676,Country Strong ,English,2010,Color,PG-13,Official site,15000000,20218921,117
2677,Disturbing Behavior ,English,1998,Color,R,Australia,15000000,17411331,84
2678,The Place Beyond the Pines ,English,2012,Color,R,USA,15000000,21383298,140
2679,The November Man ,English,2014,Color,R,USA,15000000,24984868,108
2680,Eye of the Beholder ,English,1999,Color,R,Canada,15000000,16459004,109
2681,The Hurt Locker ,English,2008,Color,R,USA,15000000,15700000,131
2682,Firestarter ,English,1984,Color,R,USA,15000000,15100000,114
2683,Killing Them Softly ,English,2012,Color,R,USA,15000000,14938570,97
2684,A Most Wanted Man ,English,2014,Color,R,UK,15000000,17237244,122
2685,Freddy Got Fingered ,English,2001,Color,R,USA,15000000,14249005,87
2686,The Pirates Who Don't Do Anything: A VeggieTales Movie ,English,2008,Color,G,USA,15000000,12701880,85
2687,U2 3D ,English,2007,Color,G,USA,,10353690,85
2688,Highlander: Endgame ,English,2000,Color,R,USA,15000000,12801190,101
2689,Idlewild ,English,2006,Color,R,USA,15000000,12549485,121
2690,One Day ,English,2011,Color,PG-13,USA,15000000,13766014,107
2691,Whip It ,English,2009,Color,PG-13,USA,15000000,13034417,111
2692,Knockaround Guys ,English,2001,Color,R,USA,,11632420,92
2693,Confidence ,English,2003,Color,R,USA,15000000,12212417,97
2694,The Muse ,English,1999,Color,PG-13,USA,15000000,11614236,97
2695,De-Lovely ,English,2004, Black and White,PG-13,USA,20000000,13337299,125
2696,New York Stories ,English,1989,Color,PG,USA,15000000,10763469,124
2697,Barney's Great Adventure ,English,1998,Color,G,Canada,15000000,11144518,76
2698,The Man with the Iron Fists ,English,2012,Color,R,USA,15000000,15608545,107
2699,Home Fries ,English,1998,Color,PG-13,USA,15000000,10443316,91
2700,Here on Earth ,English,2000,Color,PG-13,USA,15000000,10494147,96
2701,Brazil ,English,1985,Color,R,UK,15000000,9929000,142
2702,Raise Your Voice ,English,2004,Color,PG,USA,15000000,10411980,103
2703,The Dead Zone ,English,,Color,TV-14,Canada,,,60
2704,The Big Lebowski ,English,1998,Color,R,USA,15000000,17439163,117
2705,Black Snake Moan ,English,2006, Black and White,R,USA,15000000,9396487,116
2706,Dark Blue ,English,2002,Color,R,USA,15000000,9059588,118
2707,A Mighty Heart ,English,2007,Color,R,USA,16000000,9172810,108
2708,Whatever It Takes ,English,2000,Color,PG-13,USA,15000000,8735529,94
2709,Boat Trip ,English,2002,Color,R,USA,20000000,8586376,97
2710,The Importance of Being Earnest ,English,2002,Color,PG,UK,15000000,8378141,97
2711,The Love Letter ,English,1998,Color,Unrated,USA,,,99
2712,Hoot ,English,2006,Color,PG,USA,15000000,8080116,91
2713,In Bruges ,English,2008,Color,R,UK,15000000,7757130,107
2714,Peeples ,English,2013,Color,PG-13,USA,15000000,9123834,95
2715,The Rocker ,English,2008,Color,PG-13,USA,15000000,6409206,102
2716,Post Grad ,English,2009,Color,PG-13,USA,15000000,6373693,88
2717,Promised Land ,English,2012,Color,R,USA,15000000,7556708,106
2718,Whatever Works ,English,2009,Color,PG-13,USA,15000000,5306447,92
2719,The In Crowd ,English,2000, Black and White,PG-13,USA,15000000,5217498,105
2720,Three Burials ,English,2005,Color,R,France,15000000,5023275,107
2721,Jakob the Liar ,English,1999,Color,PG-13,France,15000000,4956401,120
2722,Kiss Kiss Bang Bang ,English,2005,Color,R,USA,15000000,4235837,103
2723,Idle Hands ,English,1999,Color,R,USA,20000000,4002955,92
2724,Mulholland Drive ,English,2001,Color,R,France,15000000,7219578,147
2725,Blood and Chocolate ,English,2007,Color,PG-13,USA,,3525161,98
2726,You Will Meet a Tall Dark Stranger ,English,2010,Color,R,USA,22000000,3247816,98
2727,Never Let Me Go ,English,2010,Color,R,UK,15000000,2412045,103
2728,The Company ,English,,Color,"",USA,,,286
2729,Transsiberian ,English,2008,Color,R,Spain,15000000,2203641,111
2730,The Clan of the Cave Bear ,English,1986,Color,R,USA,15000000,1953732,98
2731,Crazy in Alabama ,English,1999,Color,PG-13,USA,15000000,1954202,111
2732,Funny Games ,English,2007,Color,R,USA,15000000,1294640,111
2733,Listening ,English,2014,Color,"",Cambodia,,,100
2734,Felicia's Journey ,English,1999,Color,PG-13,Canada,,819852,116
2735,Metropolis ,German,1927, Black and White,Not Rated,Germany,6000000,26435,145
2736,District B13 ,French,2004,Color,R,France,12000000,1197786,84
2737,Things to Do in Denver When You're Dead ,English,1995,Color,R,USA,7000000,529766,115
2738,The Assassin ,Mandarin,2015,Color,Not Rated,Taiwan,15000000,613556,105
2739,Buffalo Soldiers ,English,2001,Color,R,UK,15000000,353743,98
2740,The Return ,Russian,2003,Color,Unrated,Russia,,502028,99
2741,Ong-bak 2 ,Thai,2008,Color,R,Thailand,300000000,102055,110
2742,Centurion ,English,2010,Color,R,UK,,122288,97
2743,Silent Trigger ,English,1996,Color,R,Canada,9000000,,88
2744,The Midnight Meat Train ,English,2008,Color,R,USA,15000000,73548,103
2745,Winnie Mandela ,English,2011,Color,R,South Africa,15000000,,104
2746,The Son of No One ,English,2011,Color,R,USA,15000000,28870,90
2747,All the Queen's Men ,English,2001,Color,PG-13,Germany,25000000,22723,105
2748,The Good Night ,English,2007,Color,R,USA,15000000,20380,93
2749,Bathory: Countess of Blood ,English,2008,Color,R,Slovakia,,,141
2750,Khumba ,English,2013,Color,Not Rated,South Africa,20000000,,85
2751,Automata ,English,2014,Color,R,Bulgaria,7000000,,109
2752,Dungeons & Dragons: Wrath of the Dragon God ,English,2005,Color,Not Rated,Germany,15000000,,105
2753,Chiamatemi Francesco - Il Papa della gente ,Spanish,2015,Color,"",Italy,15000000,,98
2754,Shinjuku Incident ,Mandarin,2009,"",R,Hong Kong,15000000,,119
2755,Pandaemonium ,English,2000,Color,PG-13,UK,15000000,,124
2756,Groundhog Day ,English,1993,Color,PG,USA,14600000,70906973,101
2757,Magic Mike XXL ,English,2015,Color,R,USA,14800000,66009973,115
2758,Romeo + Juliet ,English,1996,Color,PG-13,USA,14500000,46338728,120
2759,Sarah's Key ,French,2010,Color,PG-13,France,10000000,7691700,111
2760,Freedom ,English,2014,Color,R,USA,14500000,,94
2761,Unforgiven ,English,1992,Color,R,USA,14400000,101157447,131
2762,Manderlay ,English,2005,Color,Not Rated,Denmark,14200000,74205,139
2763,Slumdog Millionaire ,English,2008,Color,R,UK,15000000,141319195,120
2764,Fatal Attraction ,English,1987,Color,R,USA,14000000,156645693,119
2765,Pretty Woman ,English,1990,Color,R,USA,14000000,178406268,125
2766,Towering Inferno ,English,,Color,"",Canada,,,65
2767,Crocodile Dundee II ,English,1988,Color,PG,Australia,15800000,109306210,108
2768,Broken Horses ,English,2015,Color,R,USA,15000000,,101
2769,Born on the Fourth of July ,English,1989,Color,R,USA,14000000,70001698,145
2770,Cool Runnings ,English,1993, Black and White,PG,USA,15000000,68856263,98
2771,My Bloody Valentine ,English,2009,Color,R,USA,15000000,51527787,101
2772,The Possession ,English,2012,Color,PG-13,USA,14000000,49122319,92
2773,First Blood ,English,1982,Color,R,USA,14000000,,93
2774,Stomp the Yard ,English,2007,Color,PG-13,USA,14000000,61356221,109
2775,The Spy Who Loved Me ,English,1977,Color,PG,UK,14000000,46800000,123
2776,Ghost Hunters ,English,,Color,"",USA,,,60
2777,Urban Legend ,English,1998,Color,R,USA,14000000,38048637,99
2778,Dangerous Liaisons ,English,1988,Color,R,USA,14000000,34700000,119
2779,Good Deeds ,English,2012,Color,PG-13,USA,,35010192,110
2780,White Fang ,English,1991,Color,PG,USA,14000000,34793160,107
2781,Superstar ,English,1999,Color,PG-13,USA,14000000,30628981,81
2782,The Iron Lady ,English,2011,Color,PG-13,UK,13000000,29959436,105
2783,Jonah: A VeggieTales Movie ,English,2002,Color,G,USA,14000000,25571351,82
2784,Poetic Justice ,English,1993,Color,R,USA,14000000,27515786,109
2785,All About the Benjamins ,English,2002,Color,R,USA,14000000,25482931,95
2786,Vampire in Brooklyn ,English,1995,Color,R,USA,20000000,19900000,100
2787,Exorcist II: The Heretic ,English,1977,Color,R,USA,14000000,,118
2788,An American Haunting ,English,2005,Color,PG-13,UK,14000000,16298046,91
2789,My Boss's Daughter ,English,2003,Color,PG-13,USA,14000000,15549702,90
2790,A Perfect Getaway ,English,2009,Color,R,USA,14000000,15483540,108
2791,Our Family Wedding ,English,2010,Color,PG-13,USA,14000000,20246959,103
2792,Dead Man on Campus ,English,1998,Color,R,USA,14000000,15062898,96
2793,Tea with Mussolini ,English,1999,Color,PG,Italy,12000000,14348123,117
2794,Thinner ,English,1996,Color,R,USA,8500000,15171475,93
2795,"New York, New York ",English,1977,Color,PG,USA,14000000,,136
2796,Crooklyn ,English,1994,Color,PG-13,USA,14000000,13640000,115
2797,I Think I Love My Wife ,English,2007,Color,R,USA,,12550242,94
2798,Jason X ,English,2001,Color,R,USA,11000000,12610731,85
2799,Big Fat Liar ,English,2002,Color,PG,USA,15000000,47811275,88
2800,Bobby ,English,2006,Color,R,USA,14000000,11204499,112
2801,Head Over Heels ,English,2001,Color,PG-13,USA,14000000,10397365,86
2802,Fun Size ,English,2012,Color,PG-13,USA,14000000,9402410,86
2803,The Diving Bell and the Butterfly ,French,2007,Color,PG-13,France,,5990075,112
2804,Little Children ,English,2006,Color,R,USA,26000000,5459824,137
2805,Gossip ,English,2000,Color,R,USA,24000000,5108820,90
2806,A Walk on the Moon ,English,1999,Color,R,USA,14000000,4741987,107
2807,Catch a Fire ,English,2006,Color,PG-13,France,14000000,4291965,98
2808,Soul Survivors ,English,2001,Color,PG-13,USA,14000000,3100650,84
2809,Jefferson in Paris ,English,1995,Color,PG-13,France,14000000,2474000,139
2810,Easy Virtue ,English,2008,Color,PG-13,UK,,2656324,97
2811,Caravans ,English,1978,Color,PG,Iran,14000000,1000000,127
2812,Mr. Turner ,English,2014,Color,R,UK,8200000,3958500,150
2813,Wild Grass ,French,2009,Color,PG,France,,403649,104
2814,Amen. ,English,2002,Color,Unrated,France,103000000,274299,132
2815,Reign of Assassins ,Mandarin,2010,Color,R,China,12000000,,117
2816,The Lucky Ones ,English,2008,Color,R,USA,15000000,183088,115
2817,Margaret ,English,2011,Color,R,USA,14000000,46495,186
2818,Stan Helsing ,English,2009,Color,R,Canada,,,90
2819,Flipped ,English,2010,Color,PG,USA,14000000,1752214,90
2820,Brokeback Mountain ,English,2005,Color,R,USA,14000000,83025853,134
2821,Teenage Mutant Ninja Turtles ,English,2014,Color,PG-13,USA,125000000,190871240,101
2822,Clueless ,English,1995,Color,PG-13,USA,12000000,56631572,97
2823,Far from Heaven ,English,2002,Color,PG-13,USA,13500000,15854988,107
2824,Hot Tub Time Machine 2 ,English,2015,Color,R,USA,14000000,12282677,99
2825,Dekalog ,Polish,,Color,TV-MA,Poland,,447093,55
2826,Quills ,English,2000,Color,R,UK,13500000,7060876,124
2827,Seven Psychopaths ,English,2012,Color,R,UK,15000000,14989761,110
2828,The Caveman's Valentine ,English,2001,Color,R,USA,,687081,105
2829,The Border ,Polish,,Color,"",Poland,,,41
2830,Downfall ,German,2004,Color,R,Germany,13500000,5501940,178
2831,The Sea Inside ,Spanish,2004,Color,PG-13,Spain,10000000,2086345,125
2832,Under the Skin ,English,2013,Color,R,UK,,2605039,108
2833,"Good Morning, Vietnam ",English,1987,Color,R,USA,13000000,123922370,121
2834,The Last Godfather ,English,2010,Color,PG-13,South Korea,13400000,163591,100
2835,Justin Bieber: Never Say Never ,English,2011,Color,G,USA,13000000,73000942,115
2836,Black Swan ,English,2010,Color,R,USA,13000000,106952327,108
2837,RoboCop ,English,2014,Color,PG-13,USA,100000000,58607007,117
2838,The Godfather: Part II ,English,1974,Color,R,USA,13000000,57300000,220
2839,Save the Last Dance ,English,2001,Color,PG-13,USA,13000000,91038276,112
2840,A Nightmare on Elm Street 4: The Dream Master ,English,1988,Color,R,USA,7000000,49369900,99
2841,Miracles from Heaven ,English,2016,Color,PG,USA,13000000,61693523,109
2842,"Dude, Where's My Car? ",English,2000,Color,PG-13,USA,13000000,46729374,83
2843,Young Guns ,English,1988,Color,R,USA,13000000,44726644,107
2844,St. Vincent ,English,2014,Color,PG-13,USA,13000000,44134898,102
2845,About Last Night ,English,2014,Color,R,USA,12500000,48637684,100
2846,10 Things I Hate About You ,English,1999,Color,PG-13,USA,16000000,38176108,97
2847,The New Guy ,English,2002,Color,PG-13,USA,13000000,28972187,92
2848,Loaded Weapon 1 ,English,1993,Color,PG-13,USA,8200000,27979400,84
2849,The Shallows ,English,2016,Color,PG-13,USA,17000000,54257433,86
2850,The Butterfly Effect ,English,2004,Color,R,USA,13000000,23947,120
2851,Snow Day ,English,2000,Color,PG,USA,13000000,60008303,89
2852,This Christmas ,English,2007,Color,PG-13,USA,13000000,49121934,117
2853,Baby Geniuses ,English,1999,Color,PG,USA,18000000,27141959,97
2854,The Big Hit ,English,1998,Color,R,USA,13000000,27052167,91
2855,Harriet the Spy ,English,1996,Color,PG,USA,13000000,26539321,100
2856,Child's Play 2 ,English,1990,Color,R,USA,13000000,28501605,72
2857,No Good Deed ,English,2014,Color,PG-13,USA,13200000,52543632,84
2858,The Mist ,English,2007,Color,R,USA,18000000,25592632,126
2859,Ex Machina ,English,2015, Black and White,R,UK,15000000,25440971,108
2860,Being John Malkovich ,English,1999,Color,R,USA,13000000,22858926,112
2861,Two Can Play That Game ,English,2001,Color,R,USA,6000000,22235901,90
2862,Earth to Echo ,English,2014,Color,PG,USA,13000000,38916903,91
2863,Crazy/Beautiful ,English,2001,Color,PG-13,USA,14000000,16929123,135
2864,Letters from Iwo Jima ,Japanese,2006,Color,R,USA,19000000,13753931,141
2865,The Astronaut Farmer ,English,2006,Color,PG,USA,13000000,10996440,104
2866,Woo ,English,1998,Color,R,USA,13000000,8026971,84
2867,Room ,English,2015,Color,R,Ireland,13000000,14677654,118
2868,Dirty Work ,English,1998,Color,PG-13,Canada,13000000,9975684,82
2869,Serial Mom ,English,1994,Color,R,USA,13000000,7881335,95
2870,Dick ,English,1999,Color,PG-13,France,13000000,6241697,94
2871,Del 1 - Män som hatar kvinnor ,Swedish,,Color,"",Sweden,,,88
2872,Light It Up ,English,1999,Color,R,USA,13000000,5871603,99
2873,54 ,English,1998,Color,R,USA,13000000,16574731,121
2874,Bubble Boy ,English,2001,Color,PG-13,USA,13000000,5002310,84
2875,Birthday Girl ,English,2001,Color,R,UK,13000000,4919896,93
2876,21 & Over ,English,2013,Color,R,USA,13000000,25675765,93
2877,"Paris, je t'aime ",French,2006,Color,R,France,13000000,4857376,120
2878,Resurrecting the Champ ,English,2007,Color,PG-13,USA,13000000,3169424,112
2879,Admission ,English,2013,Color,PG-13,USA,13000000,18004225,107
2880,The Widow of Saint-Pierre ,French,2000,Color,R,France,100000000,3058380,112
2881,Chloe ,English,2009,Color,R,USA,11000000,3074838,96
2882,Faithful ,English,1996,Color,R,USA,13000000,2104000,91
2883,Brothers ,English,2009,Color,R,USA,26000000,28501651,105
2884,Find Me Guilty ,English,2006,Color,R,Germany,13000000,1172769,125
2885,The Perks of Being a Wallflower ,English,2012,Color,PG-13,USA,13000000,17738570,102
2886,Excessive Force ,English,1993,Color,R,USA,3000000,1200000,87
2887,Infamous ,English,2006,Color,R,USA,13000000,1150403,118
2888,The Claim ,English,2000,Color,R,UK,20000000,403932,115
2889,The Vatican Tapes ,English,2015,Color,PG-13,USA,8495000,1712111,91
2890,Attack the Block ,English,2011,Color,R,UK,13000000,1024175,88
2891,In the Land of Blood and Honey ,Bosnian,2011,Color,R,USA,13000000,301305,127
2892,The Call ,English,2013,Color,R,USA,13000000,51872378,94
2893,Operation Chromite ,English,2016,Color,"",South Korea,12620000,31662,115
2894,The Crocodile Hunter: Collision Course ,English,2002,Color,PG,Australia,13000000,28399192,90
2895,I Love You Phillip Morris ,English,2009,Color,R,France,13000000,2035566,102
2896,Quest for Fire ,None,1981,Color,R,Canada,12500000,,100
2897,Antwone Fisher ,English,2002,Color,PG-13,USA,12500000,21078145,117
2898,The Emperor's Club ,English,2002,Color,PG-13,USA,12500000,14060950,109
2899,True Romance ,English,1993,Color,R,USA,13000000,12281500,121
2900,Womb ,English,2010,Color,Unrated,Germany,3660000,,111
2901,Glengarry Glen Ross ,English,1992,Color,R,USA,12500000,10725228,100
2902,The Killer Inside Me ,English,2010,Color,R,USA,13000000,214966,109
2903,Cat People ,English,1982,Color,R,USA,18000000,,93
2904,Sorority Row ,English,2009,Color,R,USA,16000000,11956207,101
2905,The Prisoner of Zenda ,English,1937, Black and White,Approved,USA,,,101
2906,Lars and the Real Girl ,English,2007,Color,PG-13,USA,12000000,5949693,106
2907,The Boy in the Striped Pajamas ,English,2008,Color,PG-13,UK,12500000,9030581,94
2908,Dancer in the Dark ,English,2000,Color,R,Denmark,12800000,4157491,140
2909,Oscar and Lucinda ,English,1997,Color,R,USA,16000000,1508689,132
2910,The Funeral ,English,1996,Color,R,USA,12500000,1227324,99
2911,Solitary Man ,English,2009,Color,R,USA,15000000,4360548,90
2912,Machete ,English,2010,Color,R,USA,10500000,26589953,105
2913,Casino Jack ,English,2010,Color,R,Canada,15000000,1039869,108
2914,The Land Before Time ,English,1988,Color,G,USA,12500000,48092846,69
2915,Tae Guk Gi: The Brotherhood of War ,Korean,2004,Color,R,South Korea,12800000,1110186,148
2916,The Perfect Game ,English,2009, Black and White,PG,Canada,12500000,1089445,118
2917,The Exorcist ,English,1973,Color,R,USA,8000000,204565000,132
2918,Jaws ,English,1975,Color,PG,USA,8000000,260000000,130
2919,American Pie ,English,1999,Color,R,USA,11000000,101736215,95
2920,Ernest & Celestine ,French,2012,Color,PG,France,9600000,71442,80
2921,The Golden Child ,English,1986,Color,PG-13,USA,25000000,79817937,94
2922,Think Like a Man ,English,2012,Color,PG-13,USA,12000000,91547205,122
2923,Barbershop ,English,2002,Color,PG-13,USA,12000000,75074950,102
2924,Star Trek II: The Wrath of Khan ,English,1982,Color,PG,USA,11000000,78900000,116
2925,Ace Ventura: Pet Detective ,English,1994,Color,PG-13,USA,12000000,72217000,78
2926,WarGames ,English,1983,Color,PG,USA,12000000,79568000,114
2927,Witness ,English,1985,Color,R,USA,12000000,65500000,112
2928,Act of Valor ,English,2012,Color,R,USA,12000000,70011073,110
2929,Step Up ,English,2006,Color,PG-13,USA,12000000,65269010,104
2930,Beavis and Butt-Head Do America ,English,1996,Color,PG-13,USA,12000000,63071133,81
2931,Jackie Brown ,English,1997,Color,R,USA,12000000,39647595,154
2932,Harold & Kumar Escape from Guantanamo Bay ,English,2008,Color,R,USA,12000000,38087366,102
2933,Chronicle ,English,2012,Color,PG-13,USA,12000000,64572496,89
2934,Yentl ,English,1983,Color,PG,UK,12000000,30400000,132
2935,Time Bandits ,English,1981,Color,PG,UK,5000000,42365600,103
2936,Crossroads ,English,2002,Color,PG-13,USA,12000000,37188667,93
2937,Project X ,English,2012,Color,R,USA,12000000,54724272,93
2938,Patton ,English,1970,Color,GP,USA,12000000,,172
2939,One Hour Photo ,English,2002,Color,R,USA,12000000,31597131,96
2940,Quarantine ,English,2008,Color,R,USA,12000000,31691811,89
2941,The Eye ,English,2008,Color,PG-13,USA,12000000,31397498,92
2942,Johnson Family Vacation ,English,2004,Color,PG-13,USA,12000000,31179516,97
2943,How High ,English,2001,Color,R,USA,12000000,31155435,93
2944,The Muppet Christmas Carol ,English,1992,Color,G,USA,12000000,27281507,89
2945,Casino Royale ,English,2006, Black and White,PG-13,UK,150000000,167007184,144
2946,Frida ,English,2002, Black and White,R,USA,12000000,25776062,123
2947,Katy Perry: Part of Me ,English,2012,Color,PG,USA,12000000,25240988,93
2948,The Fault in Our Stars ,English,2014,Color,PG-13,USA,12000000,124868837,133
2949,Rounders ,English,1998,Color,R,USA,12000000,22905674,121
2950,Top Five ,English,2014,Color,R,USA,12000000,25277561,102
2951,Prophecy ,English,1979,Color,PG,USA,12000000,,102
2952,Stir of Echoes ,English,1999,Color,R,USA,12000000,21133087,99
2953,Spartacus: War of the Damned ,English,,Color,TV-MA,USA,,,55
2954,Philomena ,English,2013,Color,PG-13,UK,12000000,37707719,98
2955,The Upside of Anger ,English,2005,Color,R,USA,9000000,18761993,118
2956,The Boys from Brazil ,English,1978,Color,R,UK,12000000,,125
2957,Aquamarine ,English,2006,Color,PG,USA,12000000,18595716,104
2958,Paper Towns ,English,2015,Color,PG-13,USA,12000000,31990064,109
